CellID,ClusterID,ClusterName
981,4,SST
982,4,SST
983,1,eL6-2
984,5,eL6-1
985,4,eL6-1
986,4,eL6-1
987,1,Endo
988,0,Endo
989,14,eL6-1
990,14,eL6-2
991,4,eL5-2
992,4,NPY
993,4,eL5-2
994,4,eL5-3
995,11,eL6-1
996,10,SST
997,1,SST
998,3,SST
999,4,eL6-2
1000,4,eL6-1
1001,1,eL6-1
1002,5,eL6-1
1003,4,eL6-2
1004,-1,NA
1005,4,eL6-1
1006,4,eL5-2
1007,-1,NA
1008,4,NPY
1009,5,Oligo
1010,4,eL6-1
1011,4,eL6-2
1012,10,Oligo
1013,1,Oligo
1014,4,eL6-2
1015,5,eL6-1
1016,8,eL6-1
1017,-1,NA
1018,-1,NA
1019,5,eL6-1
1020,1,Endo
1021,2,eL6-1
1022,5,Endo
1023,-1,NA
1024,4,Endo
1025,12,eL6-1
1026,4,NPY
1027,-1,NA
1028,5,eL6-1
1029,5,eL6-2
1030,0,Endo
1031,1,Endo
1032,1,Oligo
1033,-1,NA
1034,2,Endo
1035,-1,NA
1036,4,Endo
1037,5,eL6-1
1038,4,eL6-1
1039,1,Reln
1040,6,eL6-1
1041,5,Endo
1042,4,Oligo
1043,8,Endo
1044,4,Endo
1045,11,eL6-1
1046,-1,NA
1047,4,eL6-1
1048,9,eL6-1
1049,-1,NA
1050,-1,NA
1051,4,Endo
1052,4,eL6-1
1053,5,eL6-1
1054,-1,NA
1055,5,eL6-1
1056,11,eL5-2
1057,4,L5-1
1058,1,Endo
1059,4,eL6-1
1060,-1,NA
1061,1,VIP
1062,4,eL6-1
1063,5,eL6-1
1064,5,L5-1
1065,4,eL5-2
1066,4,L5-1
1067,4,eL6-1
1068,-1,NA
1069,4,eL6-1
1070,4,NPY
1071,-1,NA
1072,14,Endo
1073,1,eL6-1
1074,-1,NA
1075,11,eL6-1
1076,4,eL6-1
1077,1,eL6-1
1078,4,Astro
1079,7,eL6-1
1080,5,eL6-2
1081,4,eL6-1
1082,4,eL6-1
1083,4,eL6-2
1084,5,eL6-1
1085,-1,NA
1086,5,eL6-1
1087,1,eL6-1
1088,-1,NA
1089,9,eL6-1
1090,8,eL6-1
1091,4,eL6-1
1092,4,Endo
1093,4,eL6-1
1094,9,L5-1
1095,-1,NA
1096,7,eL6-1
1097,12,eL6-1
1098,12,eL5-3
1099,4,eL6-1
1100,12,eL6-1
1101,13,eL6-1
1102,11,eL5-2
1103,5,eL6-1
1104,4,eL6-1
1105,11,eL6-1
1106,-1,NA
1107,4,eL6-1
1108,4,eL6-1
1109,4,eL6-1
1110,4,eL6-2
1111,5,eL6-1
1112,2,eL6-1
1113,4,eL6-1
1114,-1,NA
1115,2,eL6-1
1116,5,Endo
1117,5,Astro
1118,1,eL6-2
1119,2,eL6-1
1120,5,eL6-1
1121,12,eL6-2
1122,4,eL6-2
1123,2,eL6-1
1124,4,eL6-1
1125,4,eL6-1
1126,11,Astro
1127,-1,NA
1128,5,eL6-1
1129,4,eL6-1
1130,4,eL6-1
1131,5,eL6-2
1132,4,Reln
1133,4,eL6-2
1134,4,eL6-1
1135,4,eL6-1
1136,4,eL6-1
1137,5,eL6-2
1138,5,eL6-1
1139,11,eL6-1
1140,2,eL6-2
1141,4,eL6-2
1142,5,eL6-1
1143,4,eL6-1
1144,2,eL6-1
1145,4,eL6-2
1146,4,SST
1147,5,eL6-1
1148,-1,NA
1149,4,eL6-2
1150,14,eL6-1
1151,3,Astro
1152,4,eL6-1
1153,5,eL6-1
1154,4,eL6-1
1155,4,eL6-1
1156,4,eL6-1
1157,-1,NA
1158,5,Endo
1159,4,eL6-1
1160,12,eL6-2
1161,11,eL6-1
1162,4,eL6-1
1163,-1,NA
1164,4,eL6-1
1165,-1,NA
1166,5,eL5-3
1167,10,Endo
1168,4,eL6-1
1169,4,eL6-1
1170,-1,NA
1171,-1,NA
1172,4,eL6-2
1173,4,VIP
1174,1,eL6-2
1175,5,eL6-2
1176,4,eL6-1
1177,11,eL6-1
1178,-1,NA
1179,12,eL6-1
1180,12,eL6-1
1181,5,Oligo
1182,4,eL6-2
1183,11,eL6-2
1184,4,L5-1
1185,12,eL6-1
1186,10,Astro
1187,4,eL6-1
1188,2,eL6-1
1189,12,Oligo
1190,2,eL5-2
1191,3,eL6-2
1192,5,eL6-2
1193,11,eL5-2
1194,4,Endo
1195,4,eL6-1
1196,5,Endo
1197,11,Oligo
1198,1,eL5-3
1199,12,eL6-2
1200,1,eL6-1
1201,4,eL6-2
1202,4,eL6-2
1203,12,eL6-2
1204,5,eL6-1
1205,5,eL6-1
1206,4,eL6-1
1207,12,eL6-1
1208,4,Astro
1209,4,Oligo
1210,12,eL6-2
1211,11,eL6-2
1212,5,eL6-2
1213,11,eL6-2
1214,5,eL6-1
1215,4,eL6-1
1216,4,eL6-1
1217,4,eL6-1
